TRANSACTION_ID|TRANSACTION_DATE|ACCOUNT_ID|CUSTOMER_ID|BRANCH_ID|PRODUCT_ID|TRANSACTION_TYPE|CHANNEL|TRANSACTION_AMOUNT|TRANSACTION_CURRENCY|BASE_CURRENCY_AMOUNT|IS_INTERNATIONAL|IS_FLAGGED|MERCHANT_NAME|ETL_BATCH_ID
9000000383|2024-08-21|ACCT-NO-100016|1008|302|1|TRANSFER|ONLINE|55551.26|EUR|638839.49|1|0|MERCHANT-33|20240007
9000000384|2024-09-08|ACCT-NO-100016|1008|302|1|FEE|MOBILE|2548.81|NOK|2548.81|0|0|MERCHANT-34|20240008
9000000385|2024-10-22|ACCT-NO-100016|1008|302|1|INTEREST|POS|7173.59|NOK|7173.59|0|0|MERCHANT-35|20240009
9000000386|2024-11-09|ACCT-NO-100016|1008|302|1|DEBIT|BRANCH|2798.37|NOK|2798.37|0|0|MERCHANT-36|20240010
9000000387|2024-12-23|ACCT-NO-100016|1008|302|1|CREDIT|ATM|304809.7|NOK|304809.7|0|0|MERCHANT-37|20240011
9000000388|2025-01-09|ACCT-NO-100016|1008|302|1|TRANSFER|ONLINE|3047.93|NOK|3047.93|0|0|MERCHANT-38|20240012
9000000389|2025-02-23|ACCT-NO-100016|1008|302|1|FEE|MOBILE|7672.71|NOK|7672.71|0|1|MERCHANT-39|20240013
9000000390|2025-03-10|ACCT-NO-100016|1008|302|1|INTEREST|POS|39433.27|EUR|453482.6|1|0|MERCHANT-40|20240014
9000000391|2025-04-24|ACCT-NO-100016|1008|302|1|DEBIT|BRANCH|7922.26|NOK|7922.26|0|0|MERCHANT-41|20240015
9000000392|2025-05-11|ACCT-NO-100016|1008|302|1|CREDIT|ATM|3547.04|NOK|3547.04|0|0|MERCHANT-42|20240016
9000000393|2025-06-25|ACCT-NO-100016|1008|302|1|TRANSFER|ONLINE|8171.82|NOK|8171.82|0|0|MERCHANT-43|20240017
9000000394|2025-07-12|ACCT-NO-100016|1008|302|1|FEE|MOBILE|3796.6|NOK|3796.6|0|0|MERCHANT-44|20240018
9000000395|2025-08-26|ACCT-NO-100016|1008|302|1|INTEREST|POS|8421.38|NOK|8421.38|0|0|MERCHANT-45|20240019
9000000396|2025-09-12|ACCT-NO-100016|1008|302|1|DEBIT|BRANCH|4046.16|NOK|4046.16|0|0|MERCHANT-46|20240020
9000000397|2025-10-26|ACCT-NO-100016|1008|302|1|CREDIT|ATM|63315.28|EUR|728125.72|1|0|MERCHANT-47|20240021
9000000398|2025-11-13|ACCT-NO-100016|1008|302|1|TRANSFER|ONLINE|217936.6|NOK|217936.6|0|0|MERCHANT-48|20240022
9000000399|2025-12-27|ACCT-NO-100016|1008|302|1|FEE|MOBILE|8920.5|NOK|8920.5|0|0|MERCHANT-49|20240023
9000000400|2024-01-14|ACCT-NO-100016|1008|302|1|INTEREST|POS|4545.28|NOK|4545.28|0|0|MERCHANT-00|20240000
9000000401|2024-01-01|ACCT-NO-100017|1009|103|1|DEBIT|BRANCH|103334.85|EUR|1188350.78|1|1|MERCHANT-01|20240000
9000000402|2024-02-15|ACCT-NO-100017|1009|103|1|CREDIT|ATM|4794.83|NOK|4794.83|0|0|MERCHANT-02|20240001
9000000403|2024-03-02|ACCT-NO-100017|1009|103|1|TRANSFER|ONLINE|419.61|NOK|419.61|0|0|MERCHANT-03|20240002
9000000404|2024-04-15|ACCT-NO-100017|1009|103|1|FEE|MOBILE|5044.39|NOK|5044.39|0|0|MERCHANT-04|20240003
9000000405|2024-05-02|ACCT-NO-100017|1009|103|1|INTEREST|POS|669.17|NOK|669.17|0|0|MERCHANT-05|20240004
9000000406|2024-06-16|ACCT-NO-100017|1009|103|1|DEBIT|BRANCH|5293.95|NOK|5293.95|0|0|MERCHANT-06|20240005
9000000407|2024-07-03|ACCT-NO-100017|1009|103|1|CREDIT|ATM|918.73|NOK|918.73|0|0|MERCHANT-07|20240006
9000000408|2024-08-17|ACCT-NO-100017|1009|103|1|TRANSFER|ONLINE|49415.59|EUR|568279.28|1|0|MERCHANT-08|20240007
9000000409|2024-09-04|ACCT-NO-100017|1009|103|1|FEE|MOBILE|1168.29|NOK|1168.29|0|0|MERCHANT-09|20240008
9000000410|2024-10-18|ACCT-NO-100017|1009|103|1|INTEREST|POS|5793.07|NOK|5793.07|0|0|MERCHANT-10|20240009
9000000411|2024-11-05|ACCT-NO-100017|1009|103|1|DEBIT|BRANCH|1417.84|NOK|1417.84|0|0|MERCHANT-11|20240010
9000000412|2024-12-18|ACCT-NO-100017|1009|103|1|CREDIT|ATM|266461.76|NOK|266461.76|0|0|MERCHANT-12|20240011
9000000413|2025-01-05|ACCT-NO-100017|1009|103|1|TRANSFER|ONLINE|1667.4|NOK|1667.4|0|0|MERCHANT-13|20240012
9000000414|2025-02-19|ACCT-NO-100017|1009|103|1|FEE|MOBILE|6292.18|NOK|6292.18|0|1|MERCHANT-14|20240013
9000000415|2025-03-06|ACCT-NO-100017|1009|103|1|INTEREST|POS|33297.6|EUR|382922.4|1|0|MERCHANT-15|20240014
9000000416|2025-04-20|ACCT-NO-100017|1009|103|1|DEBIT|BRANCH|6541.74|NOK|6541.74|0|0|MERCHANT-16|20240015
9000000417|2025-05-07|ACCT-NO-100017|1009|103|1|CREDIT|ATM|2166.52|NOK|2166.52|0|0|MERCHANT-17|20240016
9000000418|2025-06-21|ACCT-NO-100017|1009|103|1|TRANSFER|ONLINE|6791.3|NOK|6791.3|0|0|MERCHANT-18|20240017
9000000419|2025-07-08|ACCT-NO-100017|1009|103|1|FEE|MOBILE|2416.08|NOK|2416.08|0|0|MERCHANT-19|20240018
9000000420|2025-08-21|ACCT-NO-100017|1009|103|1|INTEREST|POS|7040.85|NOK|7040.85|0|0|MERCHANT-20|20240019
9000000421|2025-09-08|ACCT-NO-100017|1009|103|1|DEBIT|BRANCH|2665.63|NOK|2665.63|0|0|MERCHANT-21|20240020
9000000422|2025-10-22|ACCT-NO-100017|1009|103|1|CREDIT|ATM|57179.61|EUR|657565.52|1|0|MERCHANT-22|20240021
9000000423|2025-11-09|ACCT-NO-100017|1009|103|1|TRANSFER|ONLINE|179588.66|NOK|179588.66|0|0|MERCHANT-23|20240022
9000000424|2025-12-23|ACCT-NO-100017|1009|103|1|FEE|MOBILE|7539.97|NOK|7539.97|0|0|MERCHANT-24|20240023
9000000425|2024-01-10|ACCT-NO-100017|1009|103|1|INTEREST|POS|3164.75|NOK|3164.75|0|0|MERCHANT-25|20240000
9000000426|2024-01-24|ACCT-NO-100018|1009|103|5|DEBIT|BRANCH|314986.91|EUR|3622349.46|1|1|MERCHANT-26|20240000
9000000427|2024-02-11|ACCT-NO-100018|1009|103|5|CREDIT|ATM|3414.31|NOK|3414.31|0|0|MERCHANT-27|20240001
9000000428|2024-03-24|ACCT-NO-100018|1009|103|5|TRANSFER|ONLINE|8039.09|NOK|8039.09|0|0|MERCHANT-28|20240002
9000000429|2024-04-11|ACCT-NO-100018|1009|103|5|FEE|MOBILE|3663.87|NOK|3663.87|0|0|MERCHANT-29|20240003
9000000430|2024-05-25|ACCT-NO-100018|1009|103|5|INTEREST|POS|8288.64|NOK|8288.64|0|0|MERCHANT-30|20240004
9000000431|2024-06-12|ACCT-NO-100018|1009|103|5|DEBIT|BRANCH|3913.42|NOK|3913.42|0|0|MERCHANT-31|20240005
9000000432|2024-07-26|ACCT-NO-100018|1009|103|5|CREDIT|ATM|8538.2|NOK|8538.2|0|0|MERCHANT-32|20240006
9000000433|2024-08-13|ACCT-NO-100018|1009|103|5|TRANSFER|ONLINE|43279.92|EUR|497719.08|1|0|MERCHANT-33|20240007
9000000434|2024-09-27|ACCT-NO-100018|1009|103|5|FEE|MOBILE|8787.76|NOK|8787.76|0|0|MERCHANT-34|20240008
9000000435|2024-10-14|ACCT-NO-100018|1009|103|5|INTEREST|POS|4412.54|NOK|4412.54|0|0|MERCHANT-35|20240009
9000000436|2024-11-27|ACCT-NO-100018|1009|103|5|DEBIT|BRANCH|9037.32|NOK|9037.32|0|0|MERCHANT-36|20240010
9000000437|2024-12-14|ACCT-NO-100018|1009|103|5|CREDIT|ATM|228113.81|NOK|228113.81|0|0|MERCHANT-37|20240011
9000000438|2025-01-01|ACCT-NO-100018|1009|103|5|TRANSFER|ONLINE|286.88|NOK|286.88|0|0|MERCHANT-38|20240012
9000000439|2025-02-15|ACCT-NO-100018|1009|103|5|FEE|MOBILE|4911.66|NOK|4911.66|0|1|MERCHANT-39|20240013
9000000440|2025-03-02|ACCT-NO-100018|1009|103|5|INTEREST|POS|27161.93|EUR|312362.2|1|0|MERCHANT-40|20240014
9000000441|2025-04-16|ACCT-NO-100018|1009|103|5|DEBIT|BRANCH|5161.21|NOK|5161.21|0|0|MERCHANT-41|20240015
9000000442|2025-05-03|ACCT-NO-100018|1009|103|5|CREDIT|ATM|785.99|NOK|785.99|0|0|MERCHANT-42|20240016
9000000443|2025-06-17|ACCT-NO-100018|1009|103|5|TRANSFER|ONLINE|5410.77|NOK|5410.77|0|0|MERCHANT-43|20240017
9000000444|2025-07-03|ACCT-NO-100018|1009|103|5|FEE|MOBILE|1035.55|NOK|1035.55|0|0|MERCHANT-44|20240018
9000000445|2025-08-17|ACCT-NO-100018|1009|103|5|INTEREST|POS|5660.33|NOK|5660.33|0|0|MERCHANT-45|20240019
9000000446|2025-09-04|ACCT-NO-100018|1009|103|5|DEBIT|BRANCH|1285.11|NOK|1285.11|0|0|MERCHANT-46|20240020
9000000447|2025-10-18|ACCT-NO-100018|1009|103|5|CREDIT|ATM|51043.94|EUR|587005.31|1|0|MERCHANT-47|20240021
9000000448|2025-11-05|ACCT-NO-100018|1009|103|5|TRANSFER|ONLINE|141240.72|NOK|141240.72|0|0|MERCHANT-48|20240022
9000000449|2025-12-19|ACCT-NO-100018|1009|103|5|FEE|MOBILE|6159.44|NOK|6159.44|0|0|MERCHANT-49|20240023
9000000450|2024-01-06|ACCT-NO-100018|1009|103|5|INTEREST|POS|1784.22|NOK|1784.22|0|0|MERCHANT-00|20240000
9000000451|2024-01-20|ACCT-NO-100019|1010|204|1|DEBIT|BRANCH|276638.97|EUR|3181348.15|1|1|MERCHANT-01|20240000
9000000452|2024-02-06|ACCT-NO-100019|1010|204|1|CREDIT|ATM|2033.78|NOK|2033.78|0|0|MERCHANT-02|20240001
9000000453|2024-03-20|ACCT-NO-100019|1010|204|1|TRANSFER|ONLINE|6658.56|NOK|6658.56|0|0|MERCHANT-03|20240002
9000000454|2024-04-07|ACCT-NO-100019|1010|204|1|FEE|MOBILE|2283.34|NOK|2283.34|0|0|MERCHANT-04|20240003
9000000455|2024-05-21|ACCT-NO-100019|1010|204|1|INTEREST|POS|6908.12|NOK|6908.12|0|0|MERCHANT-05|20240004
9000000456|2024-06-08|ACCT-NO-100019|1010|204|1|DEBIT|BRANCH|2532.9|NOK|2532.9|0|0|MERCHANT-06|20240005
9000000457|2024-07-22|ACCT-NO-100019|1010|204|1|CREDIT|ATM|7157.68|NOK|7157.68|0|0|MERCHANT-07|20240006
9000000458|2024-08-09|ACCT-NO-100019|1010|204|1|TRANSFER|ONLINE|37144.25|EUR|427158.88|1|0|MERCHANT-08|20240007
9000000459|2024-09-23|ACCT-NO-100019|1010|204|1|FEE|MOBILE|7407.23|NOK|7407.23|0|0|MERCHANT-09|20240008
9000000460|2024-10-09|ACCT-NO-100019|1010|204|1|INTEREST|POS|3032.01|NOK|3032.01|0|0|MERCHANT-10|20240009
9000000461|2024-11-23|ACCT-NO-100019|1010|204|1|DEBIT|BRANCH|7656.79|NOK|7656.79|0|0|MERCHANT-11|20240010
9000000462|2024-12-10|ACCT-NO-100019|1010|204|1|CREDIT|ATM|189765.87|NOK|189765.87|0|0|MERCHANT-12|20240011
9000000463|2025-01-24|ACCT-NO-100019|1010|204|1|TRANSFER|ONLINE|7906.35|NOK|7906.35|0|0|MERCHANT-13|20240012
9000000464|2025-02-11|ACCT-NO-100019|1010|204|1|FEE|MOBILE|3531.13|NOK|3531.13|0|1|MERCHANT-14|20240013
9000000465|2025-03-25|ACCT-NO-100019|1010|204|1|INTEREST|POS|61026.26|EUR|701801.99|1|0|MERCHANT-15|20240014
9000000466|2025-04-12|ACCT-NO-100019|1010|204|1|DEBIT|BRANCH|3780.69|NOK|3780.69|0|0|MERCHANT-16|20240015
9000000467|2025-05-26|ACCT-NO-100019|1010|204|1|CREDIT|ATM|8405.47|NOK|8405.47|0|0|MERCHANT-17|20240016
9000000468|2025-06-12|ACCT-NO-100019|1010|204|1|TRANSFER|ONLINE|4030.25|NOK|4030.25|0|0|MERCHANT-18|20240017
9000000469|2025-07-26|ACCT-NO-100019|1010|204|1|FEE|MOBILE|8655.02|NOK|8655.02|0|0|MERCHANT-19|20240018
9000000470|2025-08-13|ACCT-NO-100019|1010|204|1|INTEREST|POS|4279.8|NOK|4279.8|0|0|MERCHANT-20|20240019
9000000471|2025-09-27|ACCT-NO-100019|1010|204|1|DEBIT|BRANCH|8904.58|NOK|8904.58|0|0|MERCHANT-21|20240020
9000000472|2025-10-14|ACCT-NO-100019|1010|204|1|CREDIT|ATM|44908.27|EUR|516445.1|1|0|MERCHANT-22|20240021
9000000473|2025-11-01|ACCT-NO-100019|1010|204|1|TRANSFER|ONLINE|102892.78|NOK|102892.78|0|0|MERCHANT-23|20240022
9000000474|2025-12-15|ACCT-NO-100019|1010|204|1|FEE|MOBILE|4778.92|NOK|4778.92|0|0|MERCHANT-24|20240023
9000000475|2024-01-02|ACCT-NO-100019|1010|204|1|INTEREST|POS|403.7|NOK|403.7|0|0|MERCHANT-25|20240000
9000000476|2024-01-15|ACCT-NO-100020|1010|204|10|DEBIT|BRANCH|238291.03|EUR|2740346.85|1|1|MERCHANT-26|20240000
9000000477|2024-02-02|ACCT-NO-100020|1010|204|10|CREDIT|ATM|653.26|NOK|653.26|0|0|MERCHANT-27|20240001
9000000478|2024-03-16|ACCT-NO-100020|1010|204|10|TRANSFER|ONLINE|5278.03|NOK|5278.03|0|0|MERCHANT-28|20240002
9000000479|2024-04-03|ACCT-NO-100020|1010|204|10|FEE|MOBILE|902.81|NOK|902.81|0|0|MERCHANT-29|20240003
9000000480|2024-05-17|ACCT-NO-100020|1010|204|10|INTEREST|POS|5527.59|NOK|5527.59|0|0|MERCHANT-30|20240004
9000000481|2024-06-04|ACCT-NO-100020|1010|204|10|DEBIT|BRANCH|1152.37|NOK|1152.37|0|0|MERCHANT-31|20240005
9000000482|2024-07-18|ACCT-NO-100020|1010|204|10|CREDIT|ATM|5777.15|NOK|5777.15|0|0|MERCHANT-32|20240006
9000000483|2024-08-05|ACCT-NO-100020|1010|204|10|TRANSFER|ONLINE|31008.58|EUR|356598.67|1|0|MERCHANT-33|20240007
9000000484|2024-09-18|ACCT-NO-100020|1010|204|10|FEE|MOBILE|6026.71|NOK|6026.71|0|0|MERCHANT-34|20240008
9000000485|2024-10-05|ACCT-NO-100020|1010|204|10|INTEREST|POS|1651.49|NOK|1651.49|0|0|MERCHANT-35|20240009
9000000486|2024-11-19|ACCT-NO-100020|1010|204|10|DEBIT|BRANCH|6276.27|NOK|6276.27|0|0|MERCHANT-36|20240010
9000000487|2024-12-06|ACCT-NO-100020|1010|204|10|CREDIT|ATM|151417.93|NOK|151417.93|0|0|MERCHANT-37|20240011
9000000488|2025-01-20|ACCT-NO-100020|1010|204|10|TRANSFER|ONLINE|6525.82|NOK|6525.82|0|0|MERCHANT-38|20240012
9000000489|2025-02-07|ACCT-NO-100020|1010|204|10|FEE|MOBILE|2150.6|NOK|2150.6|0|1|MERCHANT-39|20240013
9000000490|2025-03-21|ACCT-NO-100020|1010|204|10|INTEREST|POS|54890.59|EUR|631241.78|1|0|MERCHANT-40|20240014
9000000491|2025-04-08|ACCT-NO-100020|1010|204|10|DEBIT|BRANCH|2400.16|NOK|2400.16|0|0|MERCHANT-41|20240015
9000000492|2025-05-21|ACCT-NO-100020|1010|204|10|CREDIT|ATM|7024.94|NOK|7024.94|0|0|MERCHANT-42|20240016
9000000493|2025-06-08|ACCT-NO-100020|1010|204|10|TRANSFER|ONLINE|2649.72|NOK|2649.72|0|0|MERCHANT-43|20240017
9000000494|2025-07-22|ACCT-NO-100020|1010|204|10|FEE|MOBILE|7274.5|NOK|7274.5|0|0|MERCHANT-44|20240018
9000000495|2025-08-09|ACCT-NO-100020|1010|204|10|INTEREST|POS|2899.28|NOK|2899.28|0|0|MERCHANT-45|20240019
9000000496|2025-09-23|ACCT-NO-100020|1010|204|10|DEBIT|BRANCH|7524.06|NOK|7524.06|0|0|MERCHANT-46|20240020
9000000497|2025-10-10|ACCT-NO-100020|1010|204|10|CREDIT|ATM|38772.6|EUR|445884.9|1|0|MERCHANT-47|20240021
9000000498|2025-11-24|ACCT-NO-100020|1010|204|10|TRANSFER|ONLINE|314544.84|NOK|314544.84|0|0|MERCHANT-48|20240022
9000000499|2025-12-11|ACCT-NO-100020|1010|204|10|FEE|MOBILE|3398.39|NOK|3398.39|0|0|MERCHANT-49|20240023
9000000500|2024-01-24|ACCT-NO-100020|1010|204|10|INTEREST|POS|8023.17|NOK|8023.17|0|0|MERCHANT-00|20240000
